评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,很好，质感也不错，手机有问题后立马给我换了一个,2025年12月7日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",很好质感也不错手机有问题后立马给我换了一个,质感 不错 手机 问题 立马 一个,商品1.csv
1,哈可以  拍照清晰。好评。物流非常快。,2025年11月17日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",哈可以  拍照清晰好评物流非常快,可以 拍照 清晰 好评 物流 非常,商品1.csv
1,客服服务态度很好，快递也不赖，希望老板生意越来越好！！！,2025年11月17日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",客服服务态度很好快递也不赖希望老板生意越来越好,客服 服务态度 快递 不赖 希望 老板 生意 越来越,商品1.csv
1,手机用了一段时间了，升级3.0挺顺畅，系统小功能再优化优化更好,2025年11月29日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机用了一段时间了升级挺顺畅系统小功能再优化优化更好,手机 一段时间 升级 顺畅 系统 功能 优化 优化 更好,商品1.csv
1,帮老爸买的手机，上一台X为畅享已经用了快6、7年，卡到不行，电池也不耐用了。正好赶上双十一，优惠力度不错就直接下单了。在我的强烈推荐下，家里的长辈基本都是用小米红米系列的手机了，前前后后买了快十几台了，各种型号买了个七七八八，挺好的都没什么问题，他们也很喜欢，关键价格也合适，不高价低配，要是花个两三千买回来用个一两年卡到不行就闹心了。,2025年11月4日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",帮老爸买的手机上一台为畅享已经用了快年卡到不行电池也不耐用了正好赶上双十一优惠力度不错就直接下单了在我的强烈推荐下家里的长辈基本都是用小米红米系列的手机了前前后后买了快十几台了各种型号买了个七七八八挺好的都没什么问题他们也很喜欢关键价格也合适不高价低配要是花个两三千买回来用个一两年卡到不行就闹心了,老爸 手机 一台 畅享 已经 卡到 不行 电池 耐用 正好 赶上 双十 优惠 力度 不错 直接 下单 强烈推荐 家里 长辈 基本 小米 红米 系列 手机 前前后后 十几台 各种 型号 七七八八 没什么 问题 他们 喜欢 关键 价格 合适 高价 低配 要是 花个 两三千 买回来 用个 一两年 卡到 不行 闹心,商品1.csv
1,挺好用，两个K80入手千元挡能打一片,2026年1月18日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",挺好用两个入手千元挡能打一片,挺好用 两个 入手 千元 一片,商品1.csv
1,给妈妈买的 红米第三台了 试用完评价 系统流畅还行 续航明显有提升 就是刷刷wx看看视频 怎么会发热 …,2025年11月22日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",给妈妈买的 红米第三台了 试用完评价 系统流畅还行 续航明显有提升 就是刷刷看看视频 怎么会发热,妈妈 红米 第三台 试用 评价 系统 流畅 续航 明显 提升 就是 刷刷 看看 视频 怎么 发热,商品1.csv
1,新机很流畅，丝般润滑，电池加大，能耐用一天以上了,2025年12月6日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",新机很流畅丝般润滑电池加大能耐用一天以上了,新机 流畅 丝般 润滑 电池 加大 能耐 一天 以上,商品1.csv
1,K80非常棒。淘宝官方旗舰店购买，质量有保证。物流又快，东西又好。,2025年11月7日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",非常棒淘宝官方旗舰店购买质量有保证物流又快东西又好,非常 淘宝 官方 旗舰店 购买 质量 保证 物流 东西,商品1.csv
1,很好用，音质很好，一开始不会用麦克风，客服很耐心讲解很细远程解决，非常省心省力。,2025年11月7日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",很好用音质很好一开始不会用麦克风客服很耐心讲解很细远程解决非常省心省力,音质 开始 不会 麦克风 客服 耐心 讲解 远程 解决 非常 省心 省力,商品1.csv
1,掌柜的服务态度真好，发货很快。宝贝质量也相当不错。太喜欢了，谢谢！,2025年11月16日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",掌柜的服务态度真好发货很快宝贝质量也相当不错太喜欢了谢谢,掌柜的 服务态度 发货 很快 宝贝 质量 相当 不错 喜欢 谢谢,商品1.csv
1,手机性能很好流畅丝滑，很漂亮质感很好。,2025年11月3日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机性能很好流畅丝滑很漂亮质感很好,手机 性能 流畅 丝滑 很漂亮 质感,商品1.csv
1,手机很好，物流也超给力，昨天下单，今天下午就收到货了！实物到家符合期望要求。👍👍,2025年11月3日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机很好物流也超给力昨天下单今天下午就收到货了实物到家符合期望要求,手机 物流 超给力 昨天 下单 今天下午 收到 实物 到家 符合 期望 要求,商品1.csv
1,特地去商场看过样机，很好看，给家里人买的，,2025年11月11日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",特地去商场看过样机很好看给家里人买的,特地去 商场 看过 样机 好看 家里人,商品1.csv
1,运输还蛮快的，昨天晚上9点下单，今天早上9点半这样就收到了，手机不卡，流畅度很好，小功能很贴心很全面的，是买来送给爸爸的，很喜欢。,2025年11月21日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",运输还蛮快的昨天晚上点下单今天早上点半这样就收到了手机不卡流畅度很好小功能很贴心很全面的是买来送给爸爸的很喜欢,运输 昨天晚上 下单 今天 早上 点半 这样 收到 手机 不卡 流畅 功能 贴心 全面 买来 送给 爸爸 喜欢,商品1.csv
1,忠实米粉，不错哦,2025年12月27日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",忠实米粉不错哦,忠实 米粉 不错,商品1.csv
1,用了几天才评价，使用效果还可以，好评,2025年12月14日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",用了几天才评价使用效果还可以好评,几天 评价 使用 效果 可以 好评,商品1.csv
1,国补加券一千四百七，性价比可以,2026年1月14日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",国补加券一千四百七性价比可以,补加 一千四百 性价比 可以,商品1.csv
1,感觉和以前买的k60差不多，哈哈哈……要不是摔坏了还不想换，看了k90，还是买个便宜的用着就行，就刷刷剧视频的，游戏不打，可以了,2025年11月10日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",感觉和以前买的差不多哈哈哈要不是摔坏了还不想换看了还是买个便宜的用着就行就刷刷剧视频的游戏不打可以了,感觉 以前 差不多 哈哈哈 要不是 摔坏 不想 还是 买个 便宜 刷刷 视频 游戏 可以,商品1.csv
1,手感不错，是新机，发货很快，运行也流畅,2025年11月20日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手感不错是新机发货很快运行也流畅,手感 不错 新机 发货 很快 运行 流畅,商品1.csv
1,非常丝滑，流畅,2026年2月28日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",非常丝滑流畅,非常 丝滑 流畅,商品1.csv
1,"物流很快,手机也很不错。",2025年12月13日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",物流很快手机也很不错,物流 很快 手机 不错,商品1.csv
1,感觉很不错，目前来说性价比很高。,2025年12月13日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",感觉很不错目前来说性价比很高,感觉 不错 目前 来说 性价比,商品1.csv
1,性价比高，会追评,2026年2月26日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",性价比高会追评,性价比 高会 追评,商品1.csv
1,很划算，很好用 ,2026年2月25日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",很划算很好用,划算,商品1.csv
1,磕到角了，包装可以做的更好,2025年11月14日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",磕到角了包装可以做的更好,磕到 包装 可以 更好,商品1.csv
1,包装很好，寄的也很快，买给爸爸用的刚刚好,2025年11月14日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",包装很好寄的也很快买给爸爸用的刚刚好,包装 很快 爸爸 刚刚,商品1.csv
1,✨这款手机真的超出预期啦！玄夜黑配色高级感满满，拿在手里质感超棒~ 💯存储容量完全够用，日常使用流畅不卡顿，和商品描述的一模一样呢！ 🚀物流也很快，下单没几天就收到了，商家服务态度也特别好，有问必答超耐心~ 🌟总之是一次非常满意的购物体验，推荐给正在纠结的小伙伴们哦！,2025年11月14日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这款手机真的超出预期啦玄夜黑配色高级感满满拿在手里质感超棒 存储容量完全够用日常使用流畅不卡顿和商品描述的一模一样呢 物流也很快下单没几天就收到了商家服务态度也特别好有问必答超耐心 总之是一次非常满意的购物体验推荐给正在纠结的小伙伴们哦,手机 真的 超出 预期 夜黑 配色 高级 满满 手里 质感 超棒 存储容量 完全 够用 日常 使用 流畅 不卡顿 商品 描述 一模一样 物流 很快 下单 几天 收到 商家 服务态度 特别 有问必答 耐心 总之 一次 非常 满意 购物 体验 推荐 正在 纠结 小伙伴,商品1.csv
1,用了一段时间了，现在评价就是用这台手机评价的，一直都是用这个品牌手机，拿到这台手机给我感觉特别有安全感，完全没有质疑它的品质有什么问题，用了一段时间果然没有让我失望，没有出现任何问题，我很满意，一直都是用小米家的手机，比较认可，其他没有用过的，也不怎么熟悉，用其他的还是有些质疑手机问题方面，还是这个用的比较安心,2025年11月14日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",用了一段时间了现在评价就是用这台手机评价的一直都是用这个品牌手机拿到这台手机给我感觉特别有安全感完全没有质疑它的品质有什么问题用了一段时间果然没有让我失望没有出现任何问题我很满意一直都是用小米家的手机比较认可其他没有用过的也不怎么熟悉用其他的还是有些质疑手机问题方面还是这个用的比较安心,一段时间 现在 评价 就是 这台 手机 评价 一直 这个 品牌手机 拿到 这台 手机 感觉 特别 安全感 完全 没有 质疑 品质 什么 问题 一段时间 果然 没有 失望 没有 出现 任何 问题 满意 一直 小米 手机 比较 认可 其他 没有 用过 不怎么 熟悉 其他 还是 有些 质疑 手机 问题 方面 还是 这个 比较 安心,商品1.csv
1,好用！老爸很喜欢,2026年2月23日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",好用老爸很喜欢,好用 老爸 喜欢,商品1.csv
1,奶奶很高兴很喜欢😁,2026年2月22日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",奶奶很高兴很喜欢,奶奶 高兴 喜欢,商品1.csv
1,孩子看好的，他很喜欢,2026年2月22日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",孩子看好的他很喜欢,孩子 看好 喜欢,商品1.csv
1,新机很流畅，k40用着感觉性价比还不错，所以买新机还是选择了红米,2025年12月3日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",新机很流畅用着感觉性价比还不错所以买新机还是选择了红米,新机 流畅 感觉 性价比 不错 所以 新机 还是 选择 红米,商品1.csv
1,挺好用的，还用了国补，手机也挺漂亮的,2025年12月12日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",挺好用的还用了国补手机也挺漂亮的,挺好用 国补 手机 漂亮,商品1.csv
1,刚拿到外观不错,2025年12月24日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",刚拿到外观不错,拿到 外观 不错,商品1.csv
1,买来送给爸爸的，目前他说挺好用的,2026年1月10日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",买来送给爸爸的目前他说挺好用的,买来 送给 爸爸 目前 挺好用,商品1.csv
1,好评了。2K清晰度，不错。操作一点不卡，很顺畅。,2025年11月13日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好评了清晰度不错操作一点不卡很顺畅,好评 清晰度 不错 操作 一点 不卡 顺畅,商品1.csv
1,给老爸买的，手机操作很流畅，送的手机壳也不错,2025年10月28日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",给老爸买的手机操作很流畅送的手机壳也不错,老爸 手机 操作 流畅 手机 不错,商品1.csv
1,试用了几天，感觉很不错，性价比很好。 通信音质：通透 其他特色：大电池 显示效果：清晰,2025年10月28日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",试用了几天感觉很不错性价比很好 通信音质通透 其他特色大电池 显示效果清晰,试用 几天 感觉 不错 性价比 通信 音质 通透 其他 特色 电池 显示 效果 清晰,商品1.csv
1,到货了，质感很好。,2025年12月11日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",到货了质感很好,到货 质感,商品1.csv
1,质感很好，拿起来真不错，用起来也很丝滑，比之前k50感觉好多了。哈哈哈，希望能够再用三四年，好评,2025年11月18日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",质感很好拿起来真不错用起来也很丝滑比之前感觉好多了哈哈哈希望能够再用三四年好评,质感 起来 真不错 起来 之前 感觉 好多 哈哈哈 希望 能够 再用 三四年 好评,商品1.csv
1,给爸爸妈妈一人一个手机很不错，老人很喜欢 通信音质:不错 其他特色:颜色也好,2025年11月18日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",给爸爸妈妈一人一个手机很不错老人很喜欢 通信音质不错 其他特色颜色也好,爸爸妈妈 一人 一个 手机 不错 老人 喜欢 通信 音质 不错 其他 特色 颜色 也好,商品1.csv
1,产品质量好到爆，朋友都说我眼光好，挑的东西人人爱，都说也要买这个，太棒了！,2025年11月24日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",产品质量好到爆朋友都说我眼光好挑的东西人人爱都说也要买这个太棒了,产品质量 朋友 眼光 东西 人人爱 这个 太棒了,商品1.csv
1,用着还行，手机里很多功能用不到，,2025年11月24日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",用着还行手机里很多功能用不到,还行 手机 很多 功能 不到,商品1.csv
1,妈妈很喜欢🥰,2026年2月12日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",妈妈很喜欢,妈妈 喜欢,商品1.csv
1,小米手机挺实惠的，大活动的时候来买就对了。,2025年12月1日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",小米手机挺实惠的大活动的时候来买就对了,小米 手机 实惠 活动 时候,商品1.csv
1,很喜欢小米手机，摩托姐姐支持王一博。,2026年1月8日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",很喜欢小米手机摩托姐姐支持王一博,喜欢 小米 手机 摩托 姐姐 支持 王一博,商品1.csv
1,手机拿到手就特别有质感，看电视刷视频打游戏都很流畅，好评好评！,2025年11月12日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机拿到手就特别有质感看电视刷视频打游戏都很流畅好评好评,手机 拿到 特别 质感 看电视 视频 打游戏 流畅 好评 好评,商品1.csv
1,好用 物流也很快 包装拆开也是完好的没有破损,2025年11月12日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",好用 物流也很快 包装拆开也是完好的没有破损,好用 物流 很快 包装 拆开 完好 没有 破损,商品1.csv
1,红米K80，天猫旗舰店购买。质量好，服务好。手机非常棒。喜欢的可以入手。,2025年11月3日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",红米天猫旗舰店购买质量好服务好手机非常棒喜欢的可以入手,红米 天猫 旗舰店 购买 质量 服务 手机 非常 喜欢 可以 入手,商品1.csv
1,还不错，小米的忠实粉丝了。,2026年1月7日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",还不错小米的忠实粉丝了,不错 小米 忠实 粉丝,商品1.csv
1,买来送给妈**，还没有用，应该还是很不错的，价格很划算,2025年12月21日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",买来送给妈还没有用应该还是很不错的价格很划算,买来 送给 没有 应该 还是 不错 价格 划算,商品1.csv
1,目前感觉还不错不知道后期怎么样,2025年11月30日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",目前感觉还不错不知道后期怎么样,目前 感觉 不错 知道 后期 怎么样,商品1.csv
1,发货快，包装也好，挺满意的！,2025年11月30日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",发货快包装也好挺满意的,发货 包装 也好 满意,商品1.csv
1,新手机比较好用。是小米正品。,2025年12月9日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",新手机比较好用是小米正品,新手机 比较 好用 小米 正品,商品1.csv
1,太牛了，超好用，性价比高，颜值高，手感好，一直支持小米！！！,2025年11月11日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",太牛了超好用性价比高颜值高手感好一直支持小米,太牛 超好 性价比 高颜值 高手 感好 一直 支持 小米,商品1.csv
1,好看 很喜欢,2026年2月6日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好看 很喜欢,好看 喜欢,商品1.csv
1,目前用着还可以,2025年12月20日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",目前用着还可以,目前 可以,商品1.csv
1,谢谢国家给的优惠，虽然没了开箱的乐趣，但是实实在在的优惠给到位了。,2025年12月20日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",谢谢国家给的优惠虽然没了开箱的乐趣但是实实在在的优惠给到位了,谢谢 国家 优惠 虽然 开箱 乐趣 但是 实实在在 优惠 到位,商品1.csv
1,性能小巨兽，唯一不足的就是抢不上政府补贴。 ,2025年11月16日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",性能小巨兽唯一不足的就是抢不上政府补贴,性能 巨兽 唯一 不足 就是 抢不上 政府 补贴,商品1.csv
1,手机收到了，挺好的，不到2000.官方店放心。老公试了也挺好。我打算自己也买个。就是最近有点贵了，过几天有活动再买吧。推荐购买。,2025年11月22日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机收到了挺好的不到官方店放心老公试了也挺好我打算自己也买个就是最近有点贵了过几天有活动再买吧推荐购买,手机 收到 不到 官方 放心 老公 打算 自己 买个 就是 最近 有点 几天 活动 推荐 购买,商品1.csv
1,双十一当天还是比较优惠的，手机用着不错。,2025年11月22日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",双十一当天还是比较优惠的手机用着不错,双十 当天 还是 比较 优惠 手机 不错,商品1.csv
1,好，非常好。小米值得信赖。淘宝值得信赖。,2025年11月22日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",好非常好小米值得信赖淘宝值得信赖,非常 小米 值得 信赖 淘宝 值得 信赖,商品1.csv
1,总体不错，买给家人的,2026年2月5日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",总体不错买给家人的,总体 不错 家人,商品1.csv
1,活动价格挺便宜的，买给妈妈用，系统流畅，外观也不错,2025年11月6日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",活动价格挺便宜的买给妈妈用系统流畅外观也不错,活动 价格 便宜 妈妈 系统 流畅 外观 不错,商品1.csv
1,不玩虚的，K80流畅不卡，电池耐用，充电也快，性价比没话说！,2025年11月10日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不玩虚的流畅不卡电池耐用充电也快性价比没话说,不玩虚 流畅 不卡 电池 耐用 充电 性价比 没话说,商品1.csv
1,买给老妈用的，这个机子性价比很高，用用看先,2025年11月10日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",买给老妈用的这个机子性价比很高用用看先,老妈 这个 机子 性价比 高用,商品1.csv
1,发货快速，手机质感不错，程序运行流畅,2025年11月10日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",发货快速手机质感不错程序运行流畅,发货 快速 手机 质感 不错 程序运行 流畅,商品1.csv
1,选了16+512的，收货后两天平台双十一活动降价，申请保价成功秒到账，用得顺手,2025年11月10日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",选了的收货后两天平台双十一活动降价申请保价成功秒到账用得顺手,收货 两天 平台 双十 活动 降价 申请 保价 成功 账用 顺手,商品1.csv
1,蓝色很好看，2K屏幕非常好，以后还用2K,2025年11月21日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",蓝色很好看屏幕非常好以后还用,蓝色 好看 屏幕 非常 以后,商品1.csv
1,用了一段时间，体验很好，价格不高，机子好用，电池很耐用。,2025年11月21日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",用了一段时间体验很好价格不高机子好用电池很耐用,一段时间 体验 价格 不高 机子 好用 电池 耐用,商品1.csv
1,红米K80先用着在看吧！,2025年12月7日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",红米先用着在看吧,红米 先用 看吧,商品1.csv
1,买给老人用的，对于老人家来说性能有点过剩了，但价格划算就买了，手机外观好看，拍照屏幕音质都好用，电池大充电快，系统设置简易模式给老人用就行了，省心。12+256可以用五年以上。,2025年10月25日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",买给老人用的对于老人家来说性能有点过剩了但价格划算就买了手机外观好看拍照屏幕音质都好用电池大充电快系统设置简易模式给老人用就行了省心可以用五年以上,老人 对于 老人家 来说 性能 有点 过剩 价格 划算 手机 外观 好看 拍照 屏幕 音质 电池 充电 系统 设置 简易 模式 老人 就行了 省心 可以 五年 以上,商品1.csv
1,手机很好。还想买台K80pro ，能不能上一波呀,2025年12月18日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机很好还想买台 能不能上一波呀,手机 不能 一波,商品1.csv
1,商品收到了 很好用 很丝滑 红米K80值得购买 性价比很高,2025年12月18日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",商品收到了 很好用 很丝滑 红米值得购买 性价比很高,商品 收到 很丝滑 红米 值得 购买 性价比,商品1.csv
1,比K50速度快，与K70差不多，充电比较快，发热多，到气温高时更要注意。纳闷的是这个电池比较容量大，对比旧K系列，一天下来，还是剩百分之40，希望能提升续航时间。习惯性好评。,2025年10月28日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",比速度快与差不多充电比较快发热多到气温高时更要注意纳闷的是这个电池比较容量大对比旧系列一天下来还是剩百分之希望能提升续航时间习惯性好评,速度 差不多 充电 比较 发热 多到 气温 高时 注意 纳闷 这个 电池 比较 容量 对比 系列 一天 下来 还是 百分之 希望 提升 续航 时间 习惯性 好评,商品1.csv
1,习惯好评。使用一个月后追评。,2025年12月6日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",习惯好评使用一个月后追评,习惯 好评 使用 一个月 追评,商品1.csv
1,手机收到了并进行使用，感觉非常不错，画质非常清晰，用的很流畅，值得购买。,2025年11月20日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机收到了并进行使用感觉非常不错画质非常清晰用的很流畅值得购买,手机 收到 进行 使用 感觉 非常 不错 画质 非常 清晰 流畅 值得 购买,商品1.csv
1,物流非常快，商品质量超乎想象的好，卖家的服务态度也非常好，总之是一次愉快的购物体验。,2025年11月14日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",物流非常快商品质量超乎想象的好卖家的服务态度也非常好总之是一次愉快的购物体验,物流 非常 商品质量 超乎 想象 卖家 服务态度 非常 总之 一次 愉快 购物 体验,商品1.csv
1,手机还不错，买给老爸用的，买的比较大的内存，足够他老人家用很久了！款式挺好看，时尚！特意给老爸挑的蓝色，也比较适合男士用！用得好会再来回购的！,2025年10月24日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机还不错买给老爸用的买的比较大的内存足够他老人家用很久了款式挺好看时尚特意给老爸挑的蓝色也比较适合男士用用得好会再来回购的,手机 不错 老爸 比较 内存 足够 老人家 款式 好看 时尚 特意 老爸 蓝色 比较 适合 男士 用用 回购,商品1.csv
1,趁搞活动买的  电池很耐用  用起来也很流畅  再用一段时间看看咋样,2025年11月8日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",趁搞活动买的  电池很耐用  用起来也很流畅  再用一段时间看看咋样,活动 电池 耐用 起来 流畅 再用 一段时间 看看 咋样,商品1.csv
1,不错，挺好用的,2026年1月27日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错挺好用的,不错 挺好用,商品1.csv
1,还可以，特意买的大内存，买来当备用机的，就是系统更新有点频繁,2025年11月26日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",还可以特意买的大内存买来当备用机的就是系统更新有点频繁,可以 特意 内存 买来 备用机 就是 系统 更新 有点 频繁,商品1.csv
1,便宜皮实！没啥要求！1不到2000块钱的手机，要求不能太高！90W快充+超声波指纹+骁龙8Gen3足够了！,2025年11月13日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",便宜皮实没啥要求不到块钱的手机要求不能太高快充超声波指纹骁龙足够了,便宜 皮实 要求 不到 块钱 手机 要求 不能 太高 快充 超声波 指纹 骁龙 足够,商品1.csv
