评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,收到货啦，很不错，屏幕够大，用着很舒服，果然是旗舰机,2026年2月12日,"{'机身颜色': '祥云白', '存储容量': '12GB+256GB'}",收到货啦很不错屏幕够大用着很舒服果然是旗舰机,收到 不错 屏幕 大用 舒服 果然 旗舰机,商品10.csv
1,发货速度快，第一天下单第二天就到货了，还可以叠加国补太划算了，实体使用一天，续航特别耐用，反应速度也快，忠实米粉，下部手机还选米家,2026年3月5日,"{'机身颜色': '祥云白', '存储容量': '12GB+256GB'}",发货速度快第一天下单第二天就到货了还可以叠加国补太划算了实体使用一天续航特别耐用反应速度也快忠实米粉下部手机还选米家,发货 速度 第一天 下单 第二天 到货 可以 叠加 国补 划算 实体 使用 一天 续航 特别 耐用 反应速度 忠实 米粉 部手机 选米家,商品10.csv
1,商品收到，年后开工有点忙，这款手机堪称是红米最好的机型，大屏幕，大电池，平常不太玩游戏，就聊天，微博，短视频足以轻松应对，没有选主打的橙色，起初想买白色，但是上一代选了白色，这次选了蓝色，有点淡淡的蓝色，挺好看的！有国补也实惠！快递也很快，第二天下午就到了，还送了张卡！也是老米粉了，希望小米越来越好！,2026年3月3日,"{'机身颜色': '海风蓝', '存储容量': '12GB+256GB'}",商品收到年后开工有点忙这款手机堪称是红米最好的机型大屏幕大电池平常不太玩游戏就聊天微博短视频足以轻松应对没有选主打的橙色起初想买白色但是上一代选了白色这次选了蓝色有点淡淡的蓝色挺好看的有国补也实惠快递也很快第二天下午就到了还送了张卡也是老米粉了希望小米越来越好,商品 收到 开工 有点 这款 手机 堪称 红米 最好 机型 大屏幕 电池 平常 不太 玩游戏 聊天 微博短 视频 足以 轻松 应对 没有 主打 橙色 起初 白色 但是 一代 白色 这次 蓝色 有点 淡淡的 蓝色 好看 国补 实惠 快递 很快 第二天 下午 张卡 米粉 希望 小米 越来越,商品10.csv
1,红米Turbo 5 Max太香了！9000mAh大电池续航超强，两天一充无压力。天玑9500S性能稳，游戏不卡顿，1.5K护眼屏清晰舒服，性价比拉满，同价位无敌。,2026年3月3日,"{'机身颜色': '暗影黑', '存储容量': '12GB+256GB'}",红米  太香了大电池续航超强两天一充无压力天玑性能稳游戏不卡顿护眼屏清晰舒服性价比拉满同价位无敌,红米 太香 电池 续航 超强 两天 一充 压力 天玑 性能 游戏 不卡顿 护眼 清晰 舒服 性价比 拉满 同价位 无敌,商品10.csv
1,REDMI Turbo5Max真的太顶了！天玑9500s旗舰芯性能拉满，王者满帧稳跑不发烫，9000mAh超大电池重度用一天还有余电，彻底告别续航焦虑。,2026年3月3日,"{'机身颜色': '祥云白', '存储容量': '12GB+256GB'}",真的太顶了天玑旗舰芯性能拉满王者满帧稳跑不发烫超大电池重度用一天还有余电彻底告别续航焦虑,真的 太顶 天玑 旗舰 性能 拉满 王者 满帧 稳跑 不发 超大 电池 重度 一天 还有 余电 彻底 告别 续航 焦虑,商品10.csv
1,小米这部手机使用流畅顺滑，颜值担当，大电池9000毫安超长待机。选来选去还是选择了小米手机，希望我能继续使用5年。,2026年3月3日,"{'机身颜色': '海风蓝', '存储容量': '12GB+512GB'}",小米这部手机使用流畅顺滑颜值担当大电池毫安超长待机选来选去还是选择了小米手机希望我能继续使用年,小米 部手机 使用 流畅 顺滑 颜值 担当 电池 毫安 超长 待机 选来 选去 还是 选择 小米 手机 希望 我能 继续 使用,商品10.csv
1,通信音质：音质清晰响亮，无杂音。 显示效果：显示细腻，光亮不刺眼。 其他特色：9000ma的大电池，续航杠杠的，刷视频等日常使用，可以用2天；充电从30%到95%约15分钟；最大音量调节，居然可以调到400%；拍出来的照片虽未到专业级，但还是不错的；天玑9500s芯片，相当5代骁龙8，游戏杠杠的。,2026年3月2日,"{'机身颜色': '阳光橙', '存储容量': '16GB+512GB'}",通信音质音质清晰响亮无杂音 显示效果显示细腻光亮不刺眼 其他特色的大电池续航杠杠的刷视频等日常使用可以用天充电从到约分钟最大音量调节居然可以调到拍出来的照片虽未到专业级但还是不错的天玑芯片相当代骁龙游戏杠杠的,通信 音质 音质 清晰 响亮 杂音 显示 效果 显示 细腻 光亮 刺眼 其他 特色 电池 续航 杠杠 视频 日常 使用 可以 用天 充电 分钟 最大 音量 调节 居然 可以 调到 出来 照片 虽未到 专业级 还是 不错 天玑 芯片 相当 代骁龙 游戏 杠杠,商品10.csv
1,红米Turbo 5 Max是一款在约2500元价位段以极致性能和超长续航为核心卖点的“性能续航双满配”手机，其搭载的天玑9500s旗舰处理器和9000mAh超大电池提供了远超同价位竞品的游戏体验与续航安全感,2026年3月2日,"{'机身颜色': '阳光橙', '存储容量': '16GB+512GB'}",红米  是一款在约元价位段以极致性能和超长续航为核心卖点的性能续航双满配手机其搭载的天玑旗舰处理器和超大电池提供了远超同价位竞品的游戏体验与续航安全感,红米 一款 价位 极致 性能 超长 续航 核心 卖点 性能 续航 双满配 手机 搭载 天玑 旗舰 处理器 超大 电池 提供 远超 同价位 竞品 游戏 体验 续航 安全感,商品10.csv
1,REDMI Turbo 5 Max白色款真的越用越喜欢！冷白隐纹背板搭配金属中框，颜值高级还不沾指纹，超窄直屏视觉效果超棒，机身轻薄趁手，单手握持毫无负重感。天玑9500s旗舰芯性能超稳，玩游戏全程满帧不卡顿，散热也到位，9000mAh大电池更是彻底解决了我的电量焦虑，日常使用太省了。,2026年3月2日,"{'机身颜色': '祥云白', '存储容量': '12GB+512GB'}",白色款真的越用越喜欢冷白隐纹背板搭配金属中框颜值高级还不沾指纹超窄直屏视觉效果超棒机身轻薄趁手单手握持毫无负重感天玑旗舰芯性能超稳玩游戏全程满帧不卡顿散热也到位大电池更是彻底解决了我的电量焦虑日常使用太省了,白色 真的 越用 喜欢 冷白 隐纹 背板 搭配 金属 中框 颜值 高级 指纹 超窄 直屏 视觉效果 超棒 机身 轻薄 趁手 单手 握持 毫无 负重 天玑 旗舰 性能 超稳 玩游戏 全程 满帧 不卡顿 散热 到位 电池 更是 彻底解决 电量 焦虑 日常 使用 太省,商品10.csv
1,很好用，内存又大，用起来很丝滑，物流也是迅速的很，当天下单第二天就收到了，孩子收了压岁钱就喊给他买新手机，买回来开心的不行，打游戏又丝滑又顺畅，颜色也喜欢的很，很适合男孩子用，性价比也高，电池9000mah很耐用，续航是一点问题都没有了，之前的手机打一把游戏就没电了，现在打一天都没有问题,2026年3月2日,"{'机身颜色': '海风蓝', '存储容量': '12GB+256GB'}",很好用内存又大用起来很丝滑物流也是迅速的很当天下单第二天就收到了孩子收了压岁钱就喊给他买新手机买回来开心的不行打游戏又丝滑又顺畅颜色也喜欢的很很适合男孩子用性价比也高电池很耐用续航是一点问题都没有了之前的手机打一把游戏就没电了现在打一天都没有问题,内存 大用 起来 很丝滑 物流 迅速 当天 下单 第二天 收到 孩子 压岁钱 新手机 买回来 开心 不行 打游戏 顺畅 颜色 喜欢 适合 男孩子 性价比 电池 耐用 续航 一点 问题 没有 之前 手机 一把 游戏 没电 现在 一天 没有 问题,商品10.csv
1,红米 Turbo5 Max两千档真香机！相比红米turbo4pro配置提升了。9000mAh大电池续航超顶，直接告别续航焦虑。天玑9500s性能流畅，1.5k直屏护眼，IP68防水+对称双扬，配置拉满超,2026年2月28日,"{'机身颜色': '海风蓝', '存储容量': '12GB+256GB'}",红米  两千档真香机相比红米配置提升了大电池续航超顶直接告别续航焦虑天玑性能流畅直屏护眼防水对称双扬配置拉满超,红米 两千 档真 香机 相比 红米 配置 提升 电池 续航 超顶 直接 告别 续航 焦虑 天玑 性能 流畅 直屏 护眼 防水 对称 双扬 配置 拉满超,商品10.csv
1,太香了！红米Turbo5 Max到手超出预期，9000mAh大电池是真的顶，中度使用两天一充，彻底告别电量焦虑，出门再也不用揣充电宝了。天玑9500s性能超流畅，玩王者、星穹铁道全程满帧不卡顿，散热也做得不错，久玩不烫手。6.83英寸1.5K阳光屏亮度高，户外看屏幕也清晰，青山护眼模式对熬夜党太友好了。还带IP68防水和金属中框，质感和抗造性拉满，这个价位能有这配置，性价比直接拉满，真心推荐！,2026年2月28日,"{'机身颜色': '祥云白', '存储容量': '12GB+256GB'}",太香了红米 到手超出预期大电池是真的顶中度使用两天一充彻底告别电量焦虑出门再也不用揣充电宝了天玑性能超流畅玩王者星穹铁道全程满帧不卡顿散热也做得不错久玩不烫手英寸阳光屏亮度高户外看屏幕也清晰青山护眼模式对熬夜党太友好了还带防水和金属中框质感和抗造性拉满这个价位能有这配置性价比直接拉满真心推荐,太香 红米 到手 超出 预期 电池 真的 中度 使用 两天 一充 彻底 告别 电量 焦虑 出门 再也 不用 充电 天玑 性能 流畅 王者 星穹 铁道 全程 满帧 不卡顿 散热 不错 烫手 英寸 阳光 亮度高 户外 屏幕 清晰 青山 护眼 模式 熬夜 友好 防水 金属 中框 质感 抗造 性拉满 这个 价位 配置 性价比 直接 拉满 真心 推荐,商品10.csv
1,手机性能强劲，运行流畅不卡顿，拍照清晰色彩真 实，续航持久充电快，手感舒适颜值高，这个蓝色 好清透，继续支持小米,2026年2月10日,"{'机身颜色': '海风蓝', '存储容量': '12GB+512GB'}",手机性能强劲运行流畅不卡顿拍照清晰色彩真 实续航持久充电快手感舒适颜值高这个蓝色 好清透继续支持小米,手机 性能 强劲 运行 流畅 不卡顿 拍照 清晰 色彩 续航 持久 充电 手感 舒适 颜值 这个 蓝色 清透 继续 支持 小米,商品10.csv
1,"红米TURBO5MAX手机外放音量很大，双扬声器完全立体，听感非常的好，屏幕表现也非常的好，9000mA时的续航非常牛，几乎一天你都不用去充电，即便是玩儿游戏的场景下都是完全没有问题的,效果非常赞。 后外观特别精美，颜色特别的饱满。然后设计感非常的好。很精致，金属边框加上玻纤的后盖颜色一体性很好。第二点，屏幕体验。色彩柔和，护眼清晰，大屏很满意！",2026年2月10日,"{'机身颜色': '阳光橙', '存储容量': '12GB+256GB'}",红米手机外放音量很大双扬声器完全立体听感非常的好屏幕表现也非常的好时的续航非常牛几乎一天你都不用去充电即便是玩儿游戏的场景下都是完全没有问题的效果非常赞 后外观特别精美颜色特别的饱满然后设计感非常的好很精致金属边框加上玻纤的后盖颜色一体性很好第二点屏幕体验色彩柔和护眼清晰大屏很满意,红米 手机 外放 音量 很大 扬声器 完全 立体 听感 非常 屏幕 表现 非常 续航 非常 几乎 一天 不用 充电 即便 玩儿 游戏 场景 完全 没有 问题 效果 非常 外观 特别 精美 颜色 特别 饱满 然后 设计 非常 精致 金属 边框 加上 玻纤 颜色 一体 第二点 屏幕 体验 色彩 柔和 护眼 清晰 大屏 满意,商品10.csv
1,非常满意，有多多亮点:1.续航真的超级棒，2.  信号也非常好，3.声音有400%这个功能非常 给力，4.性价比非常高；美中不足像素有待 拉胯，尤其是拍电子屏PPT文档图片，但整体来说机器还是非常有性价比，不错的购物体验。,2026年2月10日,"{'机身颜色': '阳光橙', '存储容量': '12GB+256GB'}",非常满意有多多亮点续航真的超级棒  信号也非常好声音有这个功能非常 给力性价比非常高美中不足像素有待 拉胯尤其是拍电子屏文档图片但整体来说机器还是非常有性价比不错的购物体验,非常 满意 多多 亮点 续航 真的 超级 信号 非常 声音 这个 功能 非常 给力 性价比 非常 美中不足 像素 有待 尤其 电子屏 文档 图片 整体 来说 机器 还是 非常 性价比 不错 购物 体验,商品10.csv
