评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,外观简约耐看，采用丝绸玻璃工艺，手感磨砂细腻且不易沾染指纹，有「掠影绿」「电光紫」等配色，男女用户都适用。「掠影绿」配色调较淡，像透绿的翡翠；「电光紫」哑光配色高级有气场。微弧金属中框、大R角直屏设计，握持舒适，游戏时不影响操作。部分用户觉得背部设计简洁，适合手游玩家。 性能表现：性能强劲，搭载骁龙8 Gen5，安兔兔跑分轻松突破320万，运行流畅丝滑，后台应用留存率高，无恶意杀后台现象，应用启动快。游戏体验出色，「风驰游戏内核」让帧率调度积极，玩《和平精英》《原神》等游戏不降画质也流畅，配合「冰河散热系统」，机身微热。165Hz超高刷屏在游戏中优势明显，6.83英寸1.5K分辨率屏幕画面清晰，触控响应快，3200Hz瞬时触控采样率搭配触显同步架构，操作精准。,2025年12月27日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",外观简约耐看采用丝绸玻璃工艺手感磨砂细腻且不易沾染指纹有掠影绿电光紫等配色男女用户都适用掠影绿配色调较淡像透绿的翡翠电光紫哑光配色高级有气场微弧金属中框大角直屏设计握持舒适游戏时不影响操作部分用户觉得背部设计简洁适合手游玩家 性能表现性能强劲搭载骁龙 安兔兔跑分轻松突破万运行流畅丝滑后台应用留存率高无恶意杀后台现象应用启动快游戏体验出色风驰游戏内核让帧率调度积极玩和平精英原神等游戏不降画质也流畅配合冰河散热系统机身微热超高刷屏在游戏中优势明显英寸分辨率屏幕画面清晰触控响应快瞬时触控采样率搭配触显同步架构操作精准,外观 简约 耐看 采用 丝绸 玻璃工艺 手感 磨砂 细腻 不易 沾染 指纹 掠影 电光 配色 男女 用户 适用 掠影 配色 调较 淡像 透绿 翡翠 电光 紫哑光 配色 高级 气场 微弧 金属 中框 大角 直屏 设计 握持 舒适 游戏 影响 操作 部分 用户 觉得 背部 设计 简洁 适合 游玩 性能 表现 性能 强劲 搭载 骁龙 安兔 轻松 突破 运行 流畅 丝滑 后台 应用 留存 率高 恶意 后台 现象 应用 启动 游戏 体验 出色 风驰 游戏 内核 调度 积极 和平 精英 原神 游戏 不降 画质 流畅 配合 冰河 散热 系统 机身 微热 超高 刷屏 游戏 优势 明显 英寸 分辨率 屏幕 画面 清晰 触控 响应 瞬时 触控 采样率 搭配 触显 同步 架构 操作 精准,商品9.csv,1.0,正向
1,手机系统非常丝滑，用起来也非常好用，网速也蛮快的，打游戏蛮精准 ，性价比超高,2025年12月27日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机系统非常丝滑用起来也非常好用网速也蛮快的打游戏蛮精准 性价比超高,手机 系统 非常 丝滑用 起来 非常 好用 网速 打游戏 精准 性价比 超高,商品9.csv,0.9996,正向
1,没什么问题，用了一周了，比我之前那个手机好太多。显示效果用的鲜艳，有些人说屏幕不行，我觉得挺好的，适合自己的就是最好的。先买了还没彻底换过来当主力机，怕之后内存涨价了手机涨价涨价才提前买的，旧手机还能用段时间，这个新机就拿来打游戏用了。,2025年12月14日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",没什么问题用了一周了比我之前那个手机好太多显示效果用的鲜艳有些人说屏幕不行我觉得挺好的适合自己的就是最好的先买了还没彻底换过来当主力机怕之后内存涨价了手机涨价涨价才提前买的旧手机还能用段时间这个新机就拿来打游戏用了,没什么 问题 一周 之前 那个 手机 好太多 显示 效果 鲜艳 有些 屏幕 不行 觉得 适合 自己 就是 最好 先买 彻底 换过来 主力 机怕 之后 内存 涨价 手机 涨价 涨价 提前 手机 段时间 这个 新机 拿来 打游戏,商品9.csv,0.1249,负向
1,手机已经收到了，马上打开使用，充电速度非常快，玩游戏也卡顿，看视频非常清晰流畅，非常实用的一款手机！,2026年1月1日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",手机已经收到了马上打开使用充电速度非常快玩游戏也卡顿看视频非常清晰流畅非常实用的一款手机,手机 已经 收到 马上 打开 使用 充电 速度 非常 玩游戏 卡顿 视频 非常 清晰 流畅 非常 实用 一款 手机,商品9.csv,0.9998,正向
1,不管是对学生党还是游戏党，或者是商务人士，这款手机都是性价比拉满，高流畅度+大续航，值得入手,2026年1月1日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",不管是对学生党还是游戏党或者是商务人士这款手机都是性价比拉满高流畅度大续航值得入手,不管 学生 还是 游戏 或者 商务人士 手机 性价比 拉满 流畅 度大 续航 值得 入手,商品9.csv,1.0,正向
1,手机的外观和手感都很棒，屏幕确实够大，看视频和玩游戏体验很流畅，系统反应一点都不卡顿！价格也很亲民！总体体验很满意！支持国产，代表了国产机最高水准，值得信赖。等了几个月等到了活动价，很划算，性价比爆表。外观大气时尚，用起来流畅顺手~手机十分漂亮，质量很好，运行十分快，五星好评！很好很喜欢！,2026年1月1日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",手机的外观和手感都很棒屏幕确实够大看视频和玩游戏体验很流畅系统反应一点都不卡顿价格也很亲民总体体验很满意支持国产代表了国产机最高水准值得信赖等了几个月等到了活动价很划算性价比爆表外观大气时尚用起来流畅顺手手机十分漂亮质量很好运行十分快五星好评很好很喜欢,手机 外观 手感 很棒 屏幕 确实 视频 玩游戏 体验 流畅 系统 反应 一点 不卡顿 价格 亲民 总体 体验 满意 支持 国产 代表 国产机 最高 水准 值得 信赖 几个 等到 活动 划算 性价比 爆表 外观 大气 时尚 起来 流畅 顺手 手机 十分 漂亮 质量 运行 十分 五星 好评 喜欢,商品9.csv,1.0,正向
1,手机收到了，手感很好，快递小哥说是最近收到收到最好手感的一款，使用下来感觉很流畅，喜欢的，送父母挺好的,2026年1月1日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到了手感很好快递小哥说是最近收到收到最好手感的一款使用下来感觉很流畅喜欢的送父母挺好的,手机 收到 手感 快递 小哥 最近 收到 收到 最好 手感 一款 使用 下来 感觉 流畅 喜欢 父母,商品9.csv,0.9995,正向
1,东西还不错，挺好的，质感我觉得不错，金属的材质，物流也很快，下单当天收到，简直神速！非常棒！,2026年1月7日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",东西还不错挺好的质感我觉得不错金属的材质物流也很快下单当天收到简直神速非常棒,东西 不错 质感 觉得 不错 金属 材质 物流 很快 下单 当天 收到 简直 神速 非常,商品9.csv,0.9997,正向
1,续航还行，我一般玩小游戏，也是需要一天一充…,2026年1月7日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",续航还行我一般玩小游戏也是需要一天一充,续航 还行 一般 小游戏 需要 一天 一充,商品9.csv,0.9736,正向
1,一加ACE6T手机质量很好流畅顺滑如丝。外观设计精致。做工好。系统好。物美价廉质优物美店家服务态度很好热情周到发货速度快，一加ACE6T值得购买！值得推荐！ 通信音质：音质清晰细腻 其他特色：好 显示效果：色彩非常鲜艳美,2025年12月17日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",一加手机质量很好流畅顺滑如丝外观设计精致做工好系统好物美价廉质优物美店家服务态度很好热情周到发货速度快一加值得购买值得推荐 通信音质音质清晰细腻 其他特色好 显示效果色彩非常鲜艳美,一加 手机 质量 流畅 顺滑 如丝 外观设计 精致 做工 系统 物美价廉 质优 物美 店家 服务态度 热情周到 发货 速度 一加 值得 购买 值得 推荐 通信 音质 音质 清晰 细腻 其他 特色 显示 效果 色彩 非常 鲜艳,商品9.csv,1.0,正向
1,一加 ACE6T 超大电池，千元价位体验直接拉满～ 机身轻薄手感佳，续航持久，性能体验超惊艳！ ,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",一加  超大电池千元价位体验直接拉满 机身轻薄手感佳续航持久性能体验超惊艳,一加 超大 电池 千元 价位 体验 直接 拉满 机身 轻薄 手感 续航 持久性 体验 惊艳,商品9.csv,0.9999,正向
1, 屏幕清晰细腻，性能稳定流畅，外观精致，发货快服务好，一次满意的选择 运行快不卡顿，屏幕清晰护眼，外观简约高级，卖家服务周到，推荐！,2025年12月31日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",屏幕清晰细腻性能稳定流畅外观精致发货快服务好一次满意的选择 运行快不卡顿屏幕清晰护眼外观简约高级卖家服务周到推荐,屏幕 清晰 细腻 性能 稳定 流畅 外观 精致 发货 服务 一次 满意 选择 运行 不卡顿 屏幕 清晰 护眼 外观 简约 高级 卖家 服务周到 推荐,商品9.csv,1.0,正向
1,这个配色看起来很舒适，发货也很快，一天就到了，必须好评,2026年3月1日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",这个配色看起来很舒适发货也很快一天就到了必须好评,这个 配色 看起来 舒适 发货 很快 一天 必须 好评,商品9.csv,0.935,正向
1,物流很快前天买后天就到,2026年2月27日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",物流很快前天买后天就到,物流 很快 前天 后天,商品9.csv,0.6896,中性
1,帮父母买的的，发货很快，就是最近国补不像之前一直有，价格起伏不定，才下单的,2026年1月13日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",帮父母买的的发货很快就是最近国补不像之前一直有价格起伏不定才下单的,父母 发货 很快 就是 最近 国补 之前 一直 价格 起伏不定 下单,商品9.csv,0.9131,正向
1,给父母买的，电池容量大续航不错，系统也比较流畅,2026年1月13日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",给父母买的电池容量大续航不错系统也比较流畅,父母 电池容量 续航 不错 系统 比较 流畅,商品9.csv,0.9964,正向
1,代办点通知，提见纸盒被透明胶布封住大T字型破洞。心惊惊。机子上手游戏流畅，1小时耗约9%，拍照可放大20倍，余电20%充约40分钟左右满。外观稳重，通话清晰，触感灵敏。爱了，一加,2026年2月3日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",代办点通知提见纸盒被透明胶布封住大字型破洞心惊惊机子上手游戏流畅小时耗约拍照可放大倍余电充约分钟左右满外观稳重通话清晰触感灵敏爱了一加,代办点 通知 提见 纸盒 透明 胶布 封住 字型 破洞 心惊 机子 游戏 流畅 小时 耗约 拍照 放大 余电 充约 分钟 左右 外观 稳重 通话 清晰 触感 灵敏 一加,商品9.csv,0.9645,正向
1,刚拿到一加Ace6T一天，真心超出预期！选的掠影绿，丝绸玻璃背板摸起来细腻不沾指纹，光线下的流光纹理还挺有质感，直角中框边缘磨得圆润，握着手感比想象中舒服。   165Hz高刷屏真的绝，刷视频、划界面丝滑到上头，跟之前的老手机比落差超明显。屏下超声波指纹解锁太快了，手指碰上去秒进桌面，湿手也能精准识别，不用等不用搓。   最惊喜的是续航，满电出门折腾一天，刷社交软件、看剧、偶尔玩两把小游戏，晚上回家还剩50%多，大电池安全感拉满。100W闪充也给力，中午插了20分钟就充了大半，完全不用慌没电。   红外、NFC这些实用功能都配齐了，IP68防尘防水日常用着也安心，三千多价位能有这配置和质感，第一天用下来真的越用越喜欢！,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",刚拿到一加一天真心超出预期选的掠影绿丝绸玻璃背板摸起来细腻不沾指纹光线下的流光纹理还挺有质感直角中框边缘磨得圆润握着手感比想象中舒服   高刷屏真的绝刷视频划界面丝滑到上头跟之前的老手机比落差超明显屏下超声波指纹解锁太快了手指碰上去秒进桌面湿手也能精准识别不用等不用搓   最惊喜的是续航满电出门折腾一天刷社交软件看剧偶尔玩两把小游戏晚上回家还剩多大电池安全感拉满闪充也给力中午插了分钟就充了大半完全不用慌没电   红外这些实用功能都配齐了防尘防水日常用着也安心三千多价位能有这配置和质感第一天用下来真的越用越喜欢,拿到 一加 一天 真心 超出 预期 掠影 丝绸 玻璃 背板 起来 细腻 指纹 光线 流光 纹理 质感 直角 中框 边缘 磨得 圆润 手感 想象 舒服 刷屏 真的 绝刷 视频 界面 丝滑 上头 之前 手机 落差 明显 屏下 超声波 指纹 解锁 太快 手指 碰上 桌面 湿手 精准 识别 不用 不用 惊喜 续航 满电 出门 折腾 一天 社交 软件 看剧 偶尔 两把 小游戏 晚上 回家 剩多大 电池 安全感 拉满 闪充 中午 分钟 大半 完全 不用 没电 红外 这些 实用功能 配齐 防尘 防水 日常 安心 三千多 价位 配置 质感 第一天 下来 真的 越用 喜欢,商品9.csv,1.0,正向
1,8300mAh的电池容量有点惊艳，外观设计好看，OPPO的品控好！新出的手机性价比高！,2025年12月25日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",的电池容量有点惊艳外观设计好看的品控好新出的手机性价比高,电池容量 有点 惊艳 外观设计 好看 品控 新出 手机 性价比,商品9.csv,0.9974,正向
1,oppo的老用户了，看中了6t的颜值和续航，这个芯片给家人用完全没问题。性价比非常高，客服也很好，耐心解答问题。点赞,2025年12月30日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",的老用户了看中了的颜值和续航这个芯片给家人用完全没问题性价比非常高客服也很好耐心解答问题点赞,用户 看中 颜值 续航 这个 芯片 家人 完全 问题 性价比 非常 客服 耐心 解答 问题 点赞,商品9.csv,0.9995,正向
